station,valid,metar
BOS,5/16/2022 14:54,KBOS 161454Z 08009KT 10SM BCFG FEW008 FEW030 FEW180 SCT250 15/13 A2972 RMK AO2 SLP065 VIS E 1 T01500128 58008
BOS,5/16/2022 15:54,KBOS 161554Z 06008KT 10SM FEW004 FEW030 SCT180 SCT250 17/14 A2972 RMK AO2 SLP063 T01670139
BOS,5/16/2022 16:54,KBOS 161654Z 07009KT 10SM FEW006 SCT035 SCT140 SCT250 18/14 A2969 RMK AO2 SLP054 T01830144
BOS,5/16/2022 17:54,KBOS 161754Z 06011KT 10SM FEW006 SCT035 SCT140 BKN250 18/14 A2966 RMK AO2 SLP042 T01830139 10206 20144 58023
BOS,5/16/2022 18:54,KBOS 161854Z 06008KT 10SM SCT036 BKN110 BKN250 19/14 A2962 RMK AO2 LTG DSNT NW SLP029 T01940139
BOS,5/16/2022 19:54,KBOS 161954Z 19015G22KT 10SM FEW035 SCT120 BKN250 26/17 A2959 RMK AO2 LTG DSNT N SLP019 T02610172
BOS,5/16/2022 20:54,KBOS 162054Z 19017KT 10SM FEW043 SCT120 BKN250 25/17 A2956 RMK AO2 SLP010 T02500167 56032
BOS,5/16/2022 21:54,KBOS 162154Z 19018G25KT 10SM FEW043 BKN140 BKN250 23/15 A2955 RMK AO2 SLP006 T02330150
BOS,5/16/2022 22:54,KBOS 162254Z 20020G26KT 10SM FEW050 BKN150 BKN250 22/15 A2955 RMK AO2 PK WND 20026/2254 SLP006 T02220150
BOS,5/16/2022 23:54,KBOS 162354Z 19016KT 10SM FEW015 BKN130 OVC250 21/16 A2954 RMK AO2 RAB2259E00 SLP001 P0000 60000 T02060161 10261 20178 58009 $
BOS,5/17/2022 0:54,KBOS 170054Z 20013KT 10SM SCT033 BKN065 OVC110 20/16 A2956 RMK AO2 LTG DSNT SW SLP008 T02000161 $
BOS,5/17/2022 1:54,KBOS 170154Z 18009KT 8SM -RA FEW015 FEW050 OVC085 17/16 A2954 RMK AO2 RAB15 SLP004 P0006 T01720161 $
BOS,5/17/2022 2:47,KBOS 170247Z 20009KT 10SM FEW007 FEW055 OVC100 17/16 A2953 RMK AO2 RAE36 P0002 T01670161 $
BOS,5/17/2022 2:54,KBOS 170254Z 20010KT 10SM FEW007 FEW055 OVC100 17/16 A2954 RMK AO2 RAE36 SLP001 P0002 60008 T01720161 50000 $
BOS,5/17/2022 3:54,KBOS 170354Z 21013KT 10SM BKN008 OVC110 17/16 A2955 RMK AO2 SLP008 T01720161 $
BOS,5/17/2022 4:54,KBOS 170454Z 20011KT 10SM -RA BKN009 OVC110 17/16 A2955 RMK AO2 RAB29 SLP005 P0001 T01670156 402610144 $
BOS,5/17/2022 5:52,KBOS 170552Z 27018G26KT 10SM SCT009 BKN015 OVC110 18/16 A2954 RMK AO2 PK WND 27026/0551 RAE0455 P0000 $
BOS,5/17/2022 5:54,KBOS 170554Z 27018G26KT 10SM SCT009 BKN015 OVC110 18/15 A2954 RMK AO2 PK WND 27026/0554 RAE0455 SLP004 P0000 60009 T01780150 10211 20167 50003 $
BOS,5/17/2022 6:11,KBOS 170611Z 28013G27KT 10SM FEW011 SCT017 SCT120 17/11 A2955 RMK AO2 PK WND 28029/0600 T01670111 $
BOS,5/17/2022 6:54,KBOS 170654Z 27014G20KT 10SM CLR 16/11 A2955 RMK AO2 PK WND 28029/0600 SLP005 T01610111 $
BOS,5/17/2022 7:54,KBOS 170754Z 26015G21KT 10SM FEW055 16/11 A2957 RMK AO2 SLP012 T01560106 $
BOS,5/17/2022 8:54,KBOS 170854Z 26018G24KT 10SM FEW035 15/09 A2959 RMK AO2 PK WND 28027/0831 SLP021 T01500089 53017 $
BOS,5/17/2022 9:54,KBOS 170954Z 25012G19KT 10SM FEW035 FEW250 14/09 A2961 RMK AO2 SLP026 T01440089 $
BOS,5/17/2022 10:54,KBOS 171054Z 26015G19KT 10SM FEW040 FEW250 15/08 A2964 RMK AO2 SLP035 T01500078 $
BOS,5/17/2022 11:54,KBOS 171154Z 26015G21KT 10SM CLR 17/08 A2965 RMK AO2 SLP039 70009 T01670078 10178 20144 51018
BOS,5/17/2022 12:54,KBOS 171254Z 25018G22KT 10SM FEW040 17/07 A2966 RMK A02 SLP043 T01720072
BOS,5/17/2022 13:54,KBOS 171354Z 25019G23KT 10SM FEW040 19/07 A2965 RMK AO2 SLP040 T01940072
BOS,5/17/2022 14:54,KBOS 171454Z 26021G31KT 10SM FEW045 21/06 A2964 RMK AO2 PK WND 25031/1449 SLP036 T02060061 58003
BOS,5/17/2022 15:54,KBOS 171554Z 27018G25KT 10SM FEW050 22/06 A2963 RMK AO2 PK WND 25032/1504 SLP034 T02220056
BOS,5/17/2022 16:54,KBOS 171654Z 27016G27KT 10SM SCT060 22/06 A2962 RMK AO2 PK WND 25032/1603 SLP029 T02220061 $
BOS,5/17/2022 17:54,KBOS 171754Z 31016G23KT 10SM -RA BKN065 BKN090 19/08 A2963 RMK AO2 PK WND 33029/1741 RAB23 SLP034 P0000 60000 T01890078 10233 20167 55002
BOS,5/17/2022 18:54,KBOS 171854Z 27015G23KT 10SM SCT065 BKN100 20/08 A2962 RMK AO2 RAE1755 SLP030 P0000 T02000078 $
BOS,5/17/2022 19:54,KBOS 171954Z 27013G21KT 10SM SCT055 BKN075 23/07 A2961 RMK AO2 SLP026 T02280072 $
BOS,5/17/2022 20:54,KBOS 172054Z 26020G30KT 10SM FEW060 SCT090 22/04 A2962 RMK AO2 PK WND 26030/2037 SLP031 60000 T02220044 55003 $
BOS,5/17/2022 21:54,KBOS 172154Z 27021G29KT 10SM SCT075 21/02 A2965 RMK AO2 PK WND 27030/2130 SLP041 T02110017 $
BOS,5/17/2022 22:54,KBOS 172254Z 29022G30KT 10SM FEW075 20/02 A2968 RMK AO2 PK WND 28033/2225 SLP050 T02000022 $
BOS,5/17/2022 23:54,KBOS 172354Z 28017G23KT 10SM FEW075 19/03 A2972 RMK AO2 PK WND 27029/2342 SLP062 60000 T01890028 10228 20189 53031 $
BOS,5/18/2022 0:54,KBOS 180054Z 28016G20KT 10SM FEW075 18/03 A2974 RMK AO2 PK WND 30026/0007 SLP071 T01780033 $
BOS,5/18/2022 1:54,KBOS 180154Z 29020G25KT 10SM FEW075 17/03 A2976 RMK AO2 SLP077 T01720033 $
BOS,5/18/2022 2:54,KBOS 180254Z 28018G24KT 10SM FEW075 16/04 A2977 RMK AO2 SLP081 T01610039 51019 $
BOS,5/18/2022 3:54,KBOS 180354Z 27010G17KT 10SM CLR 16/04 A2978 RMK AO2 SLP083 T01560044 $
BOS,5/18/2022 4:54,KBOS 180454Z 27015KT 10SM FEW250 15/05 A2978 RMK AO2 SLP085 T01500050 402330144 $
BOS,5/18/2022 5:54,KBOS 180554Z 27013G22KT 10SM FEW250 14/06 A2978 RMK AO2 SLP084 T01440056 10183 20144 50003 $
BOS,5/18/2022 6:54,KBOS 180654Z 29011KT 10SM CLR 13/06 A2978 RMK AO2 SLP085 T01330056 $
BOS,5/18/2022 7:54,KBOS 180754Z 30009KT 10SM CLR 13/05 A2980 RMK AO2 SLP092 T01280050 $
BOS,5/18/2022 8:54,KBOS 180854Z 28010KT 10SM FEW065 12/06 A2982 RMK AO2 SLP098 T01220056 53014 $
BOS,5/18/2022 9:54,KBOS 180954Z 30012G20KT 10SM FEW065 12/04 A2984 RMK AO2 SLP105 T01220039 $
BOS,5/18/2022 10:54,KBOS 181054Z 29012G23KT 10SM CLR 13/03 A2985 RMK AO2 SLP109 T01330028 $
BOS,5/18/2022 11:54,KBOS 181154Z 30017G23KT 10SM FEW060 FEW200 14/02 A2986 RMK AO2 SLP111 T01390022 10144 20122 51013
BOS,5/18/2022 12:54,KBOS 181254Z 30015G22KT 10SM FEW200 15/01 A2987 RMK AO2 PK WND 32026/1228 SLP114 T01500011
BOS,5/18/2022 13:54,KBOS 181354Z 30014G22KT 10SM FEW200 16/M01 A2988 RMK AO2 SLP117 T01611011
BOS,5/18/2022 14:54,KBOS 181454Z 28014G21KT 10SM FEW250 17/M02 A2990 RMK AO2 SLP123 T01721022
BOS,5/18/2022 15:54,KBOS 181554Z 31015G21KT 10SM FEW250 19/M04 A2988 RMK AO2 PK WND 29026/1505 SLP118 T01891039
BOS,5/18/2022 16:54,KBOS 181654Z 30012G22KT 10SM FEW250 20/M04 A2987 RMK AO2 SLP114 T02001039
BOS,5/18/2022 17:54,KBOS 181754Z 30014G18KT 10SM FEW200 21/M04 A2986 RMK AO2 SLP110 T02111039 10217 20139 56013
BOS,5/18/2022 18:54,KBOS 181854Z 31011G17KT 10SM SCT220 22/M04 A2985 RMK AO2 SLP106 T02221044
BOS,5/18/2022 19:54,KBOS 181954Z 35008KT 10SM BKN170 22/M04 A2985 RMK AO2 SLP106 T02221039
BOS,5/18/2022 20:54,KBOS 182054Z VRB03KT 10SM BKN180 22/M04 A2985 RMK AO2 SLP106 T02221039 56004
BOS,5/18/2022 21:54,KBOS 182154Z VRB03KT 10SM BKN170 BKN250 19/02 A2985 RMK AO2 SLP108 T01940022
BOS,5/18/2022 22:54,KBOS 182254Z 32007KT 10SM FEW130 BKN180 OVC250 21/M07 A2985 RMK AO2 SLP109 T02111067
BOS,5/18/2022 23:54,KBOS 182354Z 07005KT 10SM FEW045 FEW130 BKN170 OVC250 16/03 A2986 RMK AO2 SLP110 T01560033 10228 20156 51004 $
BOS,5/19/2022 0:54,KBOS 190054Z 00000KT 10SM FEW045 BKN170 OVC250 16/04 A2987 RMK AO2 SLP113 T01560039 $
BOS,5/19/2022 1:54,KBOS 190154Z 08003KT 10SM FEW170 SCT250 14/04 A2987 RMK AO2 SLP115 T01440044 $
BOS,5/19/2022 2:54,KBOS 190254Z 00000KT 10SM OVC130 15/04 A2988 RMK A02 SLP117 T01500044 51008
BOS,5/19/2022 3:54,KBOS 190354Z 00000KT 10SM OVC120 16/04 A2988 RMK AO2 SLP118 T01610039 $
BOS,5/19/2022 4:54,KBOS 190454Z 36005KT 10SM OVC110 16/06 A2989 RMK AO2 SLP120 T01610056 402280122 $
BOS,5/19/2022 5:54,KBOS 190554Z 35004KT 10SM OVC110 16/03 A2988 RMK AO2 SLP117 T01610033 10172 20139 58001 $
BOS,5/19/2022 6:54,KBOS 190654Z 36003KT 10SM OVC100 16/02 A2987 RMK AO2 SLP114 T01560022 $
BOS,5/19/2022 7:54,KBOS 190754Z 00000KT 10SM FEW050 OVC075 15/04 A2987 RMK AO2 SLP114 T01500039 $
BOS,5/19/2022 8:54,KBOS 190854Z 07003KT 10SM -RA OVC060 17/01 A2988 RMK AO2 RAB26 SLP118 P0000 60000 T01670011 53002 $
BOS,5/19/2022 9:54,KBOS 190954Z 00000KT 10SM FEW032 BKN060 OVC085 16/03 A2986 RMK AO2 RAE53 SLP112 P0000 T01560033 $
BOS,5/19/2022 10:54,KBOS 191054Z 22004KT 10SM BKN070 OVC100 15/04 A2986 RMK AO2 SLP110 T01500039 $
BOS,5/19/2022 11:54,KBOS 191154Z 07005KT 10SM -RA OVC060 14/08 A2986 RMK AO2 RAB1057 SLP110 P0000 60000 T01390078 10178 20133 56008
BOS,5/19/2022 12:54,KBOS 191254Z 08007KT 10SM BKN060 OVC080 14/07 A2985 RMK AO2 RAE04 SLP107 P0000 T01390072
BOS,5/19/2022 13:54,KBOS 191354Z 10005KT 10SM OVC050 14/06 A2984 RMK AO2 SLP104 T01390056
BOS,5/19/2022 14:54,KBOS 191454Z 12006KT 10SM BKN042 OVC055 14/07 A2983 RMK AO2 SLP102 60000 T01390067 56008
BOS,5/19/2022 15:38,KBOS 191538Z 17008KT 10SM -RA BKN029 OVC036 13/10 A2982 RMK AO2 RAB13 P0000 T01330100
BOS,5/19/2022 15:54,KBOS 191554Z 17008KT 10SM BKN031 OVC035 14/10 A2981 RMK AO2 RAB13E50 SLP094 P0000 T01390100
BOS,5/19/2022 16:27,KBOS 191627Z 15011KT 10SM BKN029 OVC035 14/09 A2979 RMK AO2 T01390094
BOS,5/19/2022 16:54,KBOS 191654Z 15010KT 10SM BKN025 OVC029 14/09 A2978 RMK AO2 SLP082 T01390094
BOS,5/19/2022 17:54,KBOS 191754Z 17010KT 10SM OVC020 13/09 A2975 RMK AO2 SLP074 60000 T01330094 10144 20133 56027
BOS,5/19/2022 18:54,KBOS 191854Z 17008KT 10SM OVC016 13/10 A2973 RMK AO2 SLP067 T01330100
BOS,5/19/2022 19:54,KBOS 191954Z 18007KT 10SM OVC016 13/11 A2972 RMK AO2 SLP064 T01330106
BOS,5/19/2022 20:54,KBOS 192054Z 15007KT 10SM FEW009 OVC015 13/11 A2971 RMK AO2 SLP060 T01330111 56015
BOS,5/19/2022 21:30,KBOS 192130Z 05005KT 10SM FEW008 OVC013 12/11 A2974 RMK AO2 T01220111
BOS,5/19/2022 21:54,KBOS 192154Z 11007KT 10SM -RA FEW008 OVC013 12/11 A2973 RMK AO2 RAB36 SLP067 P0000 T01170111
BOS,5/19/2022 22:15,KBOS 192215Z 12008KT 2 1/2SM -RA BR FEW009 OVC013 12/11 A2973 RMK AO2 P0000 T01170106
BOS,5/19/2022 22:54,KBOS 192254Z 13006KT 5SM -DZ BR FEW004 BKN013 OVC065 12/11 A2971 RMK AO2 RAE48DZB48 SLP060 P0001 T01170111
BOS,5/19/2022 23:15,KBOS 192315Z 13006KT 6SM BR FEW005 BKN015 OVC065 12/12 A2971 RMK AO2 DZE02 P0000 T01220117
BOS,5/19/2022 23:54,KBOS 192354Z VRB03KT 10SM FEW009 BKN016 OVC027 12/12 A2974 RMK AO2 DZE02 SLP069 P0000 60001 T01220117 10139 20117 53009
BOS,5/20/2022 0:54,KBOS 200054Z 18005KT 10SM FEW009 OVC020 13/12 A2974 RMK AO2 SLP069 T01330117
BOS,5/20/2022 1:54,KBOS 200154Z 21008KT 10SM FEW009 SCT013 OVC024 13/12 A2977 RMK AO2 SLP079 T01330117
BOS,5/20/2022 2:54,KBOS 200254Z 24005KT 10SM FEW014 SCT022 BKN055 14/12 A2978 RMK AO2 SLP085 T01390117 53016
BOS,5/20/2022 3:16,KBOS 200316Z 23007KT 10SM BKN016 BKN055 14/12 A2979 RMK AO2 T01390117
BOS,5/20/2022 3:36,KBOS 200336Z 23007KT 10SM BKN013 BKN050 13/11 A2980 RMK AO2 T01330111
BOS,5/20/2022 3:54,KBOS 200354Z 22006KT 10SM BKN013 BKN050 13/11 A2981 RMK AO2 SLP092 T01330111
BOS,5/20/2022 4:14,KBOS 200414Z 22006KT 10SM SCT012 BKN033 13/12 A2981 RMK AO2 T01330117
BOS,5/20/2022 4:54,KBOS 200454Z 22007KT 10SM BKN012 BKN030 OVC037 13/12 A2982 RMK AO2 SLP097 T01330117 401780117
BOS,5/20/2022 5:05,KBOS 200505Z 23006KT 10SM SCT012 OVC031 13/12 A2982 RMK AO2 T01330117
BOS,5/20/2022 5:54,KBOS 200554Z 28005KT 10SM FEW015 SCT032 14/12 A2982 RMK AO2 SLP099 T01390117 10139 20122 51014
BOS,5/20/2022 6:54,KBOS 200654Z 29003KT 10SM FEW030 13/11 A2984 RMK AO2 SLP105 T01330111
BOS,5/20/2022 7:54,KBOS 200754Z 35004KT 10SM FEW030 12/11 A2986 RMK AO2 SLP111 T01220106
BOS,5/20/2022 8:26,KBOS 200826Z 36003KT 10SM SCT006 12/11 A2987 RMK AO2 T01170106
BOS,5/20/2022 8:30,KBOS 200830Z 32003KT 6SM BR BKN005 12/11 A2988 RMK AO2 PRESRR T01170106
BOS,5/20/2022 8:38,KBOS 200838Z 33006KT 3SM BR OVC004 12/12 A2989 RMK AO2 T01220117
BOS,5/20/2022 8:48,KBOS 200848Z 34005KT 1 1/2SM BR OVC004 12/12 A2989 RMK AO2 VIS SE 2
BOS,5/20/2022 8:54,KBOS 200854Z 34004KT 3/4SM R04R/P6000FT BR VV003 12/12 A2989 RMK AO2 SLP121 T01220117 53022
BOS,5/20/2022 9:11,KBOS 200911Z 34005KT 3/4SM R04R/P6000FT BR VV002 12/12 A2990 RMK AO2 T01220117
BOS,5/20/2022 9:26,KBOS 200926Z 36004KT 1 1/2SM BR OVC003 12/12 A2990 RMK AO2 T01220117
BOS,5/20/2022 9:34,KBOS 200934Z 35005KT 2 1/2SM BR OVC003 12/12 A2991 RMK AO2 T01220117
BOS,5/20/2022 9:52,KBOS 200952Z 06005KT 7SM BKN006 13/12 A2991 RMK AO2 VIS E 1
BOS,5/20/2022 9:54,KBOS 200954Z 06005KT 7SM BKN006 13/12 A2992 RMK AO2 SLP130 VIS E 1 T01280117
BOS,5/20/2022 10:14,KBOS 201014Z 09007KT 3/4SM R04R/2400VP6000FT BR BKN005 OVC009 12/11 A2993 RMK AO2 T01170111
BOS,5/20/2022 10:26,KBOS 201026Z 10007KT 1/2SM R04R/2000V2600FT FG BKN003 OVC008 11/11 A2994 RMK AO2 T01110111
BOS,5/20/2022 10:54,KBOS 201054Z 10010KT 1/2SM R04R/3500V4500FT FG OVC002 11/11 A2995 RMK AO2 SLP142 T01110111
BOS,5/20/2022 11:54,KBOS 201154Z 11007KT 1 1/2SM BR OVC003 11/11 A3001 RMK AO2 SLP160 70001 T01110111 10139 20111 53031
BOS,5/20/2022 12:07,KBOS 201207Z 12006KT 3SM BR OVC003 11/11 A3002 RMK AO2 T01110111
BOS,5/20/2022 12:54,KBOS 201254Z 09007KT 6SM BR OVC004 12/11 A3002 RMK AO2 SLP164 T01170106
BOS,5/20/2022 13:12,KBOS 201312Z 10008KT 10SM OVC005 12/11 A3003 RMK AO2 T01170106
BOS,5/20/2022 13:54,KBOS 201354Z 13006KT 10SM OVC005 12/11 A3004 RMK AO2 SLP171 T01220106
BOS,5/20/2022 14:54,KBOS 201454Z 09008KT 10SM BKN005 OVC012 13/11 A3004 RMK AO2 SLP173 T01280106 51013 PNO
BOS,5/20/2022 15:35,KBOS 201535Z 08008KT 10SM SCT005 OVC012 14/11 A3006 RMK AO2 T01390111 $
BOS,5/20/2022 15:54,KBOS 201554Z 10007KT 10SM FEW005 OVC015 13/11 A3006 RMK AO2 SLP177 T01330111 /
BOS,5/20/2022 16:21,KBOS 201621Z 08008KT 10SM FEW005 SCT015 BKN140 BKN250 14/11 A3006 RMK AO2 T01440111 $
BOS,5/20/2022 16:54,KBOS 201654Z 09011KT 10SM FEW008 FEW025 SCT100 BKN250 14/11 A3005 RMK AO2 SLP176 T01440111
BOS,5/20/2022 17:54,KBOS 201754Z 08012KT 10SM FEW040 FEW220 OVC250 14/11 A3004 RMK AO2 SLP171 T01440111 10156 20111 58001
BOS,5/20/2022 18:54,KBOS 201854Z 08013KT 10SM FEW040 FEW220 OVC250 15/11 A3003 RMK AO2 SLP167 T01500111
BOS,5/20/2022 19:54,KBOS 201954Z 07014KT 10SM FEW150 SCT220 OVC250 16/12 A3003 RMK AO2 SLP167 T01560117
BOS,5/20/2022 20:54,KBOS 202054Z 07014KT 10SM FEW050 FEW150 SCT200 BKN250 14/11 A3001 RMK AO2 SLP161 T01390111 58010
BOS,5/20/2022 21:54,KBOS 202154Z 05007KT 10SM FEW080 FEW150 SCT200 BKN250 16/12 A3000 RMK AO2 SLP160 T01560122
BOS,5/20/2022 22:54,KBOS 202254Z VRB03KT 10SM SCT100 SCT150 SCT200 BKN250 16/12 A3000 RMK AO2 SLP160 T01610122
BOS,5/20/2022 23:54,KBOS 202354Z 19013KT 10SM FEW100 SCT150 BKN220 OVC250 18/14 A3001 RMK AO2 SLP163 T01830139 10189 20139 53002
BOS,5/21/2022 0:48,KBOS 210048Z COR 18013KT 10SM BKN019 OVC100 17/14 A3004 RMK AO2
BOS,5/21/2022 0:54,KBOS 210054Z 18009KT 10SM BKN021 OVC100 18/14 A3004 RMK AO2 SLP173 T01780139
BOS,5/21/2022 1:54,KBOS 210154Z 15009KT 10SM OVC017 16/13 A3006 RMK AO2 SLP178 T01610128
BOS,5/21/2022 2:30,KBOS 210230Z 10007KT 10SM OVC014 16/13 A3005 RMK AO2 T01560128
BOS,5/21/2022 2:54,KBOS 210254Z 11011KT 10SM OVC014 13/11 A3005 RMK AO2 SLP174 T01330111 50012
BOS,5/21/2022 3:54,KBOS 210354Z 11011KT 10SM OVC011 13/11 A3004 RMK AO2 SLP172 T01330111
BOS,5/21/2022 4:54,KBOS 210454Z 11007KT 7SM -RA BKN010 OVC090 13/12 A3002 RMK AO2 RAB45 SLP166 P0000 T01330122 401890111
BOS,5/21/2022 5:23,KBOS 210523Z 09008KT 7SM -RA OVC009 13/12 A3001 RMK AO2 P0000 T01330122 $
BOS,5/21/2022 5:54,KBOS 210554Z 11005KT 6SM -RA BR BKN008 OVC011 13/12 A3001 RMK AO2 SLP163 P0000 60000 T01280122 10183 20128 58011 $
BOS,5/21/2022 6:54,KBOS 210654Z 05005KT 7SM OVC008 13/12 A3000 RMK AO2 RAE45 SLP159 P0000 T01280117 $
BOS,5/21/2022 7:54,KBOS 210754Z 05004KT 3SM -DZ BR OVC007 13/12 A2999 RMK AO2 DZB50 SLP155 P0000 T01330122 $
BOS,5/21/2022 8:07,KBOS 210807Z 07003KT 1 1/4SM -DZ BR OVC007 14/13 A2999 RMK AO2 P0000 T01390133 $
BOS,5/21/2022 8:31,KBOS 210831Z COR 08006KT 1SM -DZ BR BKN003 OVC006 13/12 A2998 RMK AO2 RAB12E19 P0001 T01280122 $
BOS,5/21/2022 8:35,KBOS 210835Z 08005KT 1SM R04R/P6000FT -DZ BR OVC003 12/12 A2998 RMK AO2 RAB12E19 P0001 T01220122 $
BOS,5/21/2022 8:54,KBOS 210854Z 08003KT 1SM R04R/P6000FT -DZ BR BKN002 OVC004 13/12 A2997 RMK AO2 RAB12E19 SLP149 P0001 60001 T01280122 58015 $
BOS,5/21/2022 9:24,KBOS 210924Z 03003KT 3/4SM R04R/P6000FT -DZ BR OVC002 13/13 A2998 RMK AO2 P0000 T01330128 $
BOS,5/21/2022 9:54,KBOS 210954Z 01004KT 3/4SM R04R/6000VP6000FT -DZ BR OVC002 14/13 A2998 RMK AO2 SLP151 P0000 T01390133 $
BOS,5/21/2022 10:54,KBOS 211054Z 02004KT 3/4SM R04R/5000V6000FT BR OVC003 14/13 A2999 RMK AO2 DZE01 SLP156 P0001 T01390133 $
BOS,5/21/2022 11:54,KBOS 211154Z 02006KT 1/2SM R04R/5000VP6000FT BR OVC005 14/14 A3001 RMK AO2 SFC VIS 3/4 SLP163 60002 70002 T01440139 10144 20122 53015 $
BOS,5/21/2022 12:54,KBOS 211254Z 36003KT 1/2SM R04R/4500VP6000FT FG OVC005 16/16 A3002 RMK AO2 SLP166 T01610156 $
BOS,5/21/2022 13:54,KBOS 211354Z 07004KT 3/4SM R04R/6000VP6000FT BR OVC005 17/16 A3002 RMK AO2 SFC VIS 1 SLP165 T01670161
BOS,5/21/2022 14:14,KBOS 211414Z 08005KT 2SM BR BKN005 OVC008 17/17 A3002 RMK AO2 SFC VIS 3 CIG 003V007 VIS E 1 T01720167
BOS,5/21/2022 14:54,KBOS 211454Z 10005KT 2SM BR FEW005 OVC008 17/16 A3003 RMK AO2 SFC VIS 5 SLP167 VIS E-SE 1 T01670161 51004
BOS,5/21/2022 15:09,KBOS 211509Z 09007KT 5SM BR OVC010 17/16 A3002 RMK AO2 CIG 008V011 T01720161
BOS,5/21/2022 15:54,KBOS 211554Z 14004KT 7SM FEW004 BKN011 BKN220 17/15 A3004 RMK AO2 SLP171 VIS SE 1 T01670150
BOS,5/21/2022 16:19,KBOS 211619Z 13006KT 10SM FEW005 SCT013 BKN250 18/16 A3003 RMK AO2 T01780161
BOS,5/21/2022 16:54,KBOS 211654Z 13007KT 10SM FEW005 FEW013 BKN250 20/17 A3001 RMK AO2 SLP162 T02000167
BOS,5/21/2022 17:54,KBOS 211754Z 07006KT 6SM HZ FEW220 OVC250 21/16 A3000 RMK AO2 SLP159 T02060161 10211 20144 58008
BOS,5/21/2022 18:54,KBOS 211854Z 08007KT 6SM HZ FEW220 BKN250 21/17 A2999 RMK AO2 SLP156 T02110167
BOS,5/21/2022 19:39,KBOS 211939Z 08010KT 2SM HZ FEW002 FEW009 FEW220 BKN250 17/14 A2999 RMK AO2 T01720144
BOS,5/21/2022 19:50,KBOS 211950Z 07009KT 1 1/4SM BR BKN002 BKN009 BKN220 OVC250 17/15 A2999 RMK AO2
BOS,5/21/2022 19:54,KBOS 211954Z 07008KT 1 1/4SM BR BKN002 BKN009 BKN220 OVC250 17/14 A2999 RMK AO2 SLP155 T01670144
BOS,5/21/2022 20:14,KBOS 212014Z 07010KT 1/2SM R04R/4500VP6000FT FG OVC002 16/14 A2999 RMK AO2 T01610144
BOS,5/21/2022 20:54,KBOS 212054Z 08008KT 1/2SM R04R/P6000FT BR BKN003 BKN007 16/14 A2998 RMK AO2 SFC VIS 1 SLP152 T01610144 56007
BOS,5/21/2022 20:57,KBOS 212057Z 08008KT 1 1/4SM BR SCT003 BKN007 17/14 A2998 RMK AO2 T01670144
BOS,5/21/2022 21:03,KBOS 212103Z 07008KT 1 1/2SM HZ SCT003 17/14 A2998 RMK AO2 T01720144
BOS,5/21/2022 21:24,KBOS 212124Z 07007KT 7SM BCFG FEW002 17/15 A2997 RMK AO2 BCFG E T01720150
BOS,5/21/2022 21:39,KBOS 212139Z 06008KT 1 1/4SM BR SCT002 16/15 A2997 RMK AO2 VIS 3/4V5 T01610150
BOS,5/21/2022 21:51,KBOS 212151Z 06007KT 6SM BR SCT002 16/15 A2997 RMK AO2 VIS E 1 1/2
BOS,5/21/2022 21:54,KBOS 212154Z 05008KT 6SM BR SCT002 17/15 A2997 RMK AO2 SLP149 VIS E 1 1/2 T01670150
BOS,5/21/2022 22:54,KBOS 212254Z 06005KT 9SM FEW002 FEW050 17/16 A2997 RMK AO2 SLP149 T01720156
BOS,5/21/2022 23:54,KBOS 212354Z 02007KT 9SM FEW002 16/14 A2997 RMK AO2 SLP150 T01560144 10217 20156 56002
BOS,5/22/2022 0:54,KBOS 220054Z 01006KT 10SM CLR 16/14 A2997 RMK AO2 SLP149 T01560139
BOS,5/22/2022 1:54,KBOS 220154Z 00000KT 10SM CLR 16/14 A2999 RMK AO2 SLP155 T01560144
BOS,5/22/2022 2:54,KBOS 220254Z 08005KT 10SM CLR 16/14 A3001 RMK AO2 SLP162 T01610139 53013
BOS,5/22/2022 3:54,KBOS 220354Z 14004KT 10SM CLR 17/16 A3001 RMK AO2 SLP163 T01720156
BOS,5/22/2022 4:54,KBOS 220454Z 18003KT 10SM CLR 18/16 A3001 RMK AO2 SLP162 T01830161 402170122
BOS,5/22/2022 5:54,KBOS 220554Z 18004KT 10SM CLR 19/17 A3000 RMK AO2 SLP157 T01940172 10200 20150 58005
BOS,5/22/2022 6:54,KBOS 220654Z VRB03KT 10SM CLR 21/18 A2999 RMK AO2 SLP153 T02060178
BOS,5/22/2022 7:54,KBOS 220754Z 00000KT 8SM CLR 17/15 A2998 RMK AO2 SLP153 T01670150
BOS,5/22/2022 8:54,KBOS 220854Z 07007KT 10SM FEW150 14/13 A2999 RMK AO2 SLP154 T01390133 55003
BOS,5/22/2022 9:54,KBOS 220954Z 08004KT 10SM FEW150 FEW250 14/13 A2999 RMK AO2 SLP155 T01390133
BOS,5/22/2022 10:54,KBOS 221054Z 08003KT 10SM FEW250 15/13 A3001 RMK AO2 SLP160 T01500133
BOS,5/22/2022 11:54,KBOS 221154Z 05004KT 10SM FEW250 16/13 A3001 RMK AO2 SLP162 T01610133 10211 20133 53008
BOS,5/22/2022 12:54,KBOS 221254Z 14004KT 10SM FEW250 18/14 A3001 RMK AO2 SLP161 T01780144
BOS,5/22/2022 13:54,KBOS 221354Z 13006KT 10SM FEW250 20/16 A3000 RMK AO2 SLP157 T02000156
